2047,[-1 -1 -1 -1  0  0 -1  0 -1  0 -1 -1 -1  0 -1 -1]
2048,[-1 -1 -1 -1  0  0 -1  0 -1  0 -1 -1  0 -1 -1 -1]
2049,[-1 -1 -1 -1  0  0 -1  0 -1  0 -1  0 -1 -1 -1  0]
2050,[-1 -1 -1 -1  0  0 -1  0 -1  0 -1  0 -1  0 -1  0]
2051,[-1 -1 -1 -1  0  0 -1  0 -1  0  0 -1 -1 -1  0 -1]
2052,[-1 -1 -1 -1  0  0 -1  0 -1  0  0  0 -1 -1 -1 -1]
2053,[-1 -1 -1 -1  0  0 -1  0 -1  0  0  0 -1 -1  0  0]
2054,[-1 -1 -1 -1  0  0 -1  0 -1  0  0  0 -1  0 -1 -1]
2055,[-1 -1 -1 -1  0  0 -1  0 -1  0  0  0 -1  0 -1  0]
2056,[-1 -1 -1 -1  0  0 -1  0 -1  0  0  0 -1  0  0 -1]
2057,[-1 -1 -1 -1  0  0 -1  0 -1  0  0  0 -1  0  0  0]
2058,[-1 -1 -1 -1  0  0 -1  0 -1  0  0  0  0  0  0  0]
2059,[-1 -1 -1 -1  0  0 -1  0  0 -1 -1 -1 -1 -1 -1 -1]
2060,[-1 -1 -1 -1  0  0 -1  0  0 -1 -1 -1 -1 -1 -1  0]
2061,[-1 -1 -1 -1  0  0 -1  0  0 -1 -1 -1 -1  0 -1 -1]
2062,[-1 -1 -1 -1  0  0 -1  0  0 -1 -1 -1 -1  0  0 -1]
2063,[-1 -1 -1 -1  0  0 -1  0  0 -1 -1 -1 -1  0  0  0]
2064,[-1 -1 -1 -1  0  0 -1  0  0 -1 -1 -1  0 -1 -1 -1]
2065,[-1 -1 -1 -1  0  0 -1  0  0 -1 -1 -1  0  0  0  0]
2066,[-1 -1 -1 -1  0  0 -1  0  0 -1 -1  0 -1 -1 -1 -1]
2067,[-1 -1 -1 -1  0  0 -1  0  0 -1 -1  0 -1 -1 -1  0]
2068,[-1 -1 -1 -1  0  0 -1  0  0 -1 -1  0 -1  0  0 -1]
2069,[-1 -1 -1 -1  0  0 -1  0  0 -1 -1  0 -1  0  0  0]
2070,[-1 -1 -1 -1  0  0 -1  0  0 -1 -1  0  0 -1 -1 -1]
2071,[-1 -1 -1 -1  0  0 -1  0  0 -1 -1  0  0 -1 -1  0]
2072,[-1 -1 -1 -1  0  0 -1  0  0 -1 -1  0  0  0  0 -1]
2073,[-1 -1 -1 -1  0  0 -1  0  0 -1  0 -1 -1 -1 -1  0]
2074,[-1 -1 -1 -1  0  0 -1  0  0 -1  0 -1 -1  0 -1  0]
2075,[-1 -1 -1 -1  0  0 -1  0  0 -1  0  0 -1 -1 -1  0]
2076,[-1 -1 -1 -1  0  0 -1  0  0 -1  0  0 -1 -1  0  0]
2077,[-1 -1 -1 -1  0  0 -1  0  0 -1  0  0 -1  0  0  0]
2078,[-1 -1 -1 -1  0  0 -1  0  0  0 -1 -1 -1 -1 -1  0]
2079,[-1 -1 -1 -1  0  0 -1  0  0  0 -1 -1 -1  0  0  0]
2080,[-1 -1 -1 -1  0  0 -1  0  0  0 -1 -1  0 -1 -1 -1]
2081,[-1 -1 -1 -1  0  0 -1  0  0  0 -1 -1  0  0 -1 -1]
2082,[-1 -1 -1 -1  0  0 -1  0  0  0 -1 -1  0  0 -1  0]
2083,[-1 -1 -1 -1  0  0 -1  0  0  0 -1 -1  0  0  0 -1]
2084,[-1 -1 -1 -1  0  0 -1  0  0  0 -1 -1  0  0  0  0]
2085,[-1 -1 -1 -1  0  0 -1  0  0  0 -1  0 -1 -1 -1 -1]
2086,[-1 -1 -1 -1  0  0 -1  0  0  0 -1  0 -1  0  0  0]
2087,[-1 -1 -1 -1  0  0 -1  0  0  0 -1  0  0 -1 -1  0]
2088,[-1 -1 -1 -1  0  0 -1  0  0  0 -1  0  0 -1  0 -1]
2089,[-1 -1 -1 -1  0  0 -1  0  0  0 -1  0  0  0 -1 -1]
2090,[-1 -1 -1 -1  0  0 -1  0  0  0 -1  0  0  0 -1  0]
2091,[-1 -1 -1 -1  0  0 -1  0  0  0 -1  0  0  0  0 -1]
2092,[-1 -1 -1 -1  0  0 -1  0  0  0 -1  0  0  0  0  0]
2093,[-1 -1 -1 -1  0  0 -1  0  0  0  0 -1 -1 -1 -1 -1]
2094,[-1 -1 -1 -1  0  0 -1  0  0  0  0 -1  0  0 -1 -1]
2095,[-1 -1 -1 -1  0  0 -1  0  0  0  0 -1  0  0  0  0]
2096,[-1 -1 -1 -1  0  0 -1  0  0  0  0  0 -1 -1 -1 -1]
2097,[-1 -1 -1 -1  0  0 -1  0  0  0  0  0 -1 -1 -1  0]
2098,[-1 -1 -1 -1  0  0 -1  0  0  0  0  0 -1 -1  0 -1]
2099,[-1 -1 -1 -1  0  0 -1  0  0  0  0  0 -1 -1  0  0]
2100,[-1 -1 -1 -1  0  0 -1  0  0  0  0  0 -1  0 -1  0]
2101,[-1 -1 -1 -1  0  0 -1  0  0  0  0  0 -1  0  0 -1]
2102,[-1 -1 -1 -1  0  0 -1  0  0  0  0  0 -1  0  0  0]
2103,[-1 -1 -1 -1  0  0 -1  0  0  0  0  0  0 -1 -1 -1]
2104,[-1 -1 -1 -1  0  0 -1  0  0  0  0  0  0 -1 -1  0]
2105,[-1 -1 -1 -1  0  0 -1  0  0  0  0  0  0  0 -1 -1]
2106,[-1 -1 -1 -1  0  0 -1  0  0  0  0  0  0  0 -1  0]
2107,[-1 -1 -1 -1  0  0 -1  0  0  0  0  0  0  0  0 -1]
2108,[-1 -1 -1 -1  0  0 -1  0  0  0  0  0  0  0  0  0]
2109,[-1 -1 -1 -1  0  0  0 -1 -1 -1 -1 -1 -1 -1 -1 -1]
2110,[-1 -1 -1 -1  0  0  0 -1 -1 -1 -1 -1 -1 -1 -1  0]
2111,[-1 -1 -1 -1  0  0  0 -1 -1 -1 -1 -1 -1 -1  0 -1]
2112,[-1 -1 -1 -1  0  0  0 -1 -1 -1 -1 -1 -1 -1  0  0]
2113,[-1 -1 -1 -1  0  0  0 -1 -1 -1 -1 -1 -1  0 -1 -1]
2114,[-1 -1 -1 -1  0  0  0 -1 -1 -1 -1 -1 -1  0  0 -1]
2115,[-1 -1 -1 -1  0  0  0 -1 -1 -1 -1 -1 -1  0  0  0]
2116,[-1 -1 -1 -1  0  0  0 -1 -1 -1 -1 -1  0 -1 -1 -1]
2117,[-1 -1 -1 -1  0  0  0 -1 -1 -1 -1 -1  0 -1  0  0]
2118,[-1 -1 -1 -1  0  0  0 -1 -1 -1 -1 -1  0  0 -1 -1]
2119,[-1 -1 -1 -1  0  0  0 -1 -1 -1 -1 -1  0  0  0 -1]
2120,[-1 -1 -1 -1  0  0  0 -1 -1 -1 -1 -1  0  0  0  0]
2121,[-1 -1 -1 -1  0  0  0 -1 -1 -1 -1  0 -1 -1 -1 -1]
2122,[-1 -1 -1 -1  0  0  0 -1 -1 -1 -1  0 -1 -1 -1  0]
2123,[-1 -1 -1 -1  0  0  0 -1 -1 -1 -1  0 -1 -1  0  0]
2124,[-1 -1 -1 -1  0  0  0 -1 -1 -1 -1  0 -1  0  0  0]
2125,[-1 -1 -1 -1  0  0  0 -1 -1 -1 -1  0  0 -1 -1 -1]
2126,[-1 -1 -1 -1  0  0  0 -1 -1 -1 -1  0  0  0 -1 -1]
2127,[-1 -1 -1 -1  0  0  0 -1 -1 -1 -1  0  0  0  0  0]
2128,[-1 -1 -1 -1  0  0  0 -1 -1 -1  0 -1 -1 -1 -1 -1]
2129,[-1 -1 -1 -1  0  0  0 -1 -1 -1  0 -1 -1 -1 -1  0]
2130,[-1 -1 -1 -1  0  0  0 -1 -1 -1  0 -1 -1 -1  0 -1]
2131,[-1 -1 -1 -1  0  0  0 -1 -1 -1  0 -1 -1 -1  0  0]
2132,[-1 -1 -1 -1  0  0  0 -1 -1 -1  0 -1 -1  0  0 -1]
2133,[-1 -1 -1 -1  0  0  0 -1 -1 -1  0 -1  0 -1 -1 -1]
2134,[-1 -1 -1 -1  0  0  0 -1 -1 -1  0 -1  0 -1 -1  0]
2135,[-1 -1 -1 -1  0  0  0 -1 -1 -1  0 -1  0  0  0 -1]
2136,[-1 -1 -1 -1  0  0  0 -1 -1 -1  0 -1  0  0  0  0]
2137,[-1 -1 -1 -1  0  0  0 -1 -1 -1  0  0 -1 -1 -1 -1]
2138,[-1 -1 -1 -1  0  0  0 -1 -1 -1  0  0 -1 -1 -1  0]
2139,[-1 -1 -1 -1  0  0  0 -1 -1 -1  0  0 -1 -1  0 -1]
2140,[-1 -1 -1 -1  0  0  0 -1 -1 -1  0  0 -1 -1  0  0]
2141,[-1 -1 -1 -1  0  0  0 -1 -1 -1  0  0 -1  0  0  0]
2142,[-1 -1 -1 -1  0  0  0 -1 -1 -1  0  0  0 -1 -1 -1]
2143,[-1 -1 -1 -1  0  0  0 -1 -1 -1  0  0  0 -1 -1  0]
2144,[-1 -1 -1 -1  0  0  0 -1 -1 -1  0  0  0 -1  0  0]
2145,[-1 -1 -1 -1  0  0  0 -1 -1 -1  0  0  0  0 -1 -1]
2146,[-1 -1 -1 -1  0  0  0 -1 -1 -1  0  0  0  0 -1  0]
2147,[-1 -1 -1 -1  0  0  0 -1 -1 -1  0  0  0  0  0 -1]
2148,[-1 -1 -1 -1  0  0  0 -1 -1 -1  0  0  0  0  0  0]
2149,[-1 -1 -1 -1  0  0  0 -1 -1  0 -1 -1 -1 -1 -1 -1]
2150,[-1 -1 -1 -1  0  0  0 -1 -1  0 -1 -1 -1  0 -1 -1]
2151,[-1 -1 -1 -1  0  0  0 -1 -1  0 -1 -1 -1  0  0 -1]
2152,[-1 -1 -1 -1  0  0  0 -1 -1  0 -1 -1  0 -1 -1 -1]
2153,[-1 -1 -1 -1  0  0  0 -1 -1  0 -1 -1  0 -1 -1  0]
2154,[-1 -1 -1 -1  0  0  0 -1 -1  0 -1 -1  0 -1  0 -1]
2155,[-1 -1 -1 -1  0  0  0 -1 -1  0 -1 -1  0  0 -1 -1]
2156,[-1 -1 -1 -1  0  0  0 -1 -1  0 -1 -1  0  0 -1  0]
2157,[-1 -1 -1 -1  0  0  0 -1 -1  0 -1 -1  0  0  0  0]
2158,[-1 -1 -1 -1  0  0  0 -1 -1  0 -1  0 -1 -1 -1 -1]
2159,[-1 -1 -1 -1  0  0  0 -1 -1  0 -1  0 -1 -1  0  0]
2160,[-1 -1 -1 -1  0  0  0 -1 -1  0 -1  0 -1  0  0 -1]
2161,[-1 -1 -1 -1  0  0  0 -1 -1  0 -1  0 -1  0  0  0]
2162,[-1 -1 -1 -1  0  0  0 -1 -1  0 -1  0  0  0  0  0]
2163,[-1 -1 -1 -1  0  0  0 -1 -1  0  0 -1 -1 -1 -1 -1]
2164,[-1 -1 -1 -1  0  0  0 -1 -1  0  0 -1 -1 -1 -1  0]
2165,[-1 -1 -1 -1  0  0  0 -1 -1  0  0 -1 -1 -1  0 -1]
2166,[-1 -1 -1 -1  0  0  0 -1 -1  0  0 -1 -1 -1  0  0]
2167,[-1 -1 -1 -1  0  0  0 -1 -1  0  0 -1 -1  0  0 -1]
2168,[-1 -1 -1 -1  0  0  0 -1 -1  0  0 -1 -1  0  0  0]
2169,[-1 -1 -1 -1  0  0  0 -1 -1  0  0 -1  0 -1 -1 -1]
2170,[-1 -1 -1 -1  0  0  0 -1 -1  0  0 -1  0  0 -1 -1]
2171,[-1 -1 -1 -1  0  0  0 -1 -1  0  0 -1  0  0 -1  0]
2172,[-1 -1 -1 -1  0  0  0 -1 -1  0  0 -1  0  0  0 -1]
2173,[-1 -1 -1 -1  0  0  0 -1 -1  0  0 -1  0  0  0  0]
2174,[-1 -1 -1 -1  0  0  0 -1 -1  0  0  0 -1 -1 -1 -1]
2175,[-1 -1 -1 -1  0  0  0 -1 -1  0  0  0 -1 -1 -1  0]
2176,[-1 -1 -1 -1  0  0  0 -1 -1  0  0  0 -1 -1  0  0]
2177,[-1 -1 -1 -1  0  0  0 -1 -1  0  0  0 -1  0  0 -1]
2178,[-1 -1 -1 -1  0  0  0 -1 -1  0  0  0 -1  0  0  0]
2179,[-1 -1 -1 -1  0  0  0 -1 -1  0  0  0  0 -1  0 -1]
2180,[-1 -1 -1 -1  0  0  0 -1 -1  0  0  0  0  0 -1 -1]
2181,[-1 -1 -1 -1  0  0  0 -1 -1  0  0  0  0  0 -1  0]
2182,[-1 -1 -1 -1  0  0  0 -1 -1  0  0  0  0  0  0 -1]
2183,[-1 -1 -1 -1  0  0  0 -1 -1  0  0  0  0  0  0  0]
2184,[-1 -1 -1 -1  0  0  0 -1  0 -1 -1 -1 -1 -1 -1 -1]
2185,[-1 -1 -1 -1  0  0  0 -1  0 -1 -1 -1 -1 -1 -1  0]
2186,[-1 -1 -1 -1  0  0  0 -1  0 -1 -1 -1 -1 -1  0 -1]
2187,[-1 -1 -1 -1  0  0  0 -1  0 -1 -1 -1 -1 -1  0  0]
2188,[-1 -1 -1 -1  0  0  0 -1  0 -1 -1 -1  0 -1 -1 -1]
2189,[-1 -1 -1 -1  0  0  0 -1  0 -1 -1 -1  0 -1 -1  0]
2190,[-1 -1 -1 -1  0  0  0 -1  0 -1 -1 -1  0  0 -1 -1]
2191,[-1 -1 -1 -1  0  0  0 -1  0 -1 -1 -1  0  0 -1  0]
2192,[-1 -1 -1 -1  0  0  0 -1  0 -1 -1 -1  0  0  0 -1]
2193,[-1 -1 -1 -1  0  0  0 -1  0 -1 -1 -1  0  0  0  0]
2194,[-1 -1 -1 -1  0  0  0 -1  0 -1 -1  0 -1 -1 -1 -1]
2195,[-1 -1 -1 -1  0  0  0 -1  0 -1 -1  0  0 -1 -1  0]
2196,[-1 -1 -1 -1  0  0  0 -1  0 -1 -1  0  0 -1  0  0]
2197,[-1 -1 -1 -1  0  0  0 -1  0 -1 -1  0  0  0 -1 -1]
2198,[-1 -1 -1 -1  0  0  0 -1  0 -1 -1  0  0  0 -1  0]
2199,[-1 -1 -1 -1  0  0  0 -1  0 -1 -1  0  0  0  0 -1]
2200,[-1 -1 -1 -1  0  0  0 -1  0 -1  0 -1 -1 -1  0  0]
2201,[-1 -1 -1 -1  0  0  0 -1  0 -1  0 -1  0 -1  0 -1]
2202,[-1 -1 -1 -1  0  0  0 -1  0 -1  0 -1  0 -1  0  0]
2203,[-1 -1 -1 -1  0  0  0 -1  0 -1  0 -1  0  0 -1  0]
2204,[-1 -1 -1 -1  0  0  0 -1  0 -1  0  0 -1 -1  0 -1]
2205,[-1 -1 -1 -1  0  0  0 -1  0 -1  0  0 -1 -1  0  0]
2206,[-1 -1 -1 -1  0  0  0 -1  0 -1  0  0  0 -1  0  0]
2207,[-1 -1 -1 -1  0  0  0 -1  0 -1  0  0  0  0  0  0]
2208,[-1 -1 -1 -1  0  0  0 -1  0  0 -1 -1 -1 -1 -1 -1]
2209,[-1 -1 -1 -1  0  0  0 -1  0  0 -1 -1 -1 -1 -1  0]
2210,[-1 -1 -1 -1  0  0  0 -1  0  0 -1 -1 -1 -1  0  0]
2211,[-1 -1 -1 -1  0  0  0 -1  0  0 -1 -1 -1  0 -1 -1]
2212,[-1 -1 -1 -1  0  0  0 -1  0  0 -1 -1 -1  0  0 -1]
2213,[-1 -1 -1 -1  0  0  0 -1  0  0 -1 -1 -1  0  0  0]
2214,[-1 -1 -1 -1  0  0  0 -1  0  0 -1 -1  0 -1 -1 -1]
2215,[-1 -1 -1 -1  0  0  0 -1  0  0 -1 -1  0 -1 -1  0]
2216,[-1 -1 -1 -1  0  0  0 -1  0  0 -1 -1  0  0 -1 -1]
2217,[-1 -1 -1 -1  0  0  0 -1  0  0 -1 -1  0  0 -1  0]
2218,[-1 -1 -1 -1  0  0  0 -1  0  0 -1 -1  0  0  0 -1]
2219,[-1 -1 -1 -1  0  0  0 -1  0  0 -1 -1  0  0  0  0]
2220,[-1 -1 -1 -1  0  0  0 -1  0  0 -1  0 -1 -1  0  0]
2221,[-1 -1 -1 -1  0  0  0 -1  0  0 -1  0 -1  0  0  0]
2222,[-1 -1 -1 -1  0  0  0 -1  0  0 -1  0  0 -1 -1 -1]
2223,[-1 -1 -1 -1  0  0  0 -1  0  0 -1  0  0  0 -1 -1]
2224,[-1 -1 -1 -1  0  0  0 -1  0  0 -1  0  0  0 -1  0]
2225,[-1 -1 -1 -1  0  0  0 -1  0  0 -1  0  0  0  0 -1]
2226,[-1 -1 -1 -1  0  0  0 -1  0  0 -1  0  0  0  0  0]
2227,[-1 -1 -1 -1  0  0  0 -1  0  0  0 -1 -1 -1 -1 -1]
2228,[-1 -1 -1 -1  0  0  0 -1  0  0  0 -1 -1 -1 -1  0]
2229,[-1 -1 -1 -1  0  0  0 -1  0  0  0 -1 -1 -1  0 -1]
2230,[-1 -1 -1 -1  0  0  0 -1  0  0  0 -1 -1 -1  0  0]
2231,[-1 -1 -1 -1  0  0  0 -1  0  0  0 -1 -1  0 -1 -1]
2232,[-1 -1 -1 -1  0  0  0 -1  0  0  0 -1 -1  0  0 -1]
2233,[-1 -1 -1 -1  0  0  0 -1  0  0  0 -1 -1  0  0  0]
2234,[-1 -1 -1 -1  0  0  0 -1  0  0  0 -1  0 -1 -1 -1]
2235,[-1 -1 -1 -1  0  0  0 -1  0  0  0 -1  0 -1 -1  0]
2236,[-1 -1 -1 -1  0  0  0 -1  0  0  0 -1  0 -1  0 -1]
2237,[-1 -1 -1 -1  0  0  0 -1  0  0  0 -1  0 -1  0  0]
2238,[-1 -1 -1 -1  0  0  0 -1  0  0  0 -1  0  0 -1 -1]
2239,[-1 -1 -1 -1  0  0  0 -1  0  0  0 -1  0  0 -1  0]
2240,[-1 -1 -1 -1  0  0  0 -1  0  0  0 -1  0  0  0 -1]
2241,[-1 -1 -1 -1  0  0  0 -1  0  0  0 -1  0  0  0  0]
2242,[-1 -1 -1 -1  0  0  0 -1  0  0  0  0 -1 -1 -1 -1]
2243,[-1 -1 -1 -1  0  0  0 -1  0  0  0  0 -1 -1 -1  0]
2244,[-1 -1 -1 -1  0  0  0 -1  0  0  0  0 -1 -1  0 -1]
2245,[-1 -1 -1 -1  0  0  0 -1  0  0  0  0 -1 -1  0  0]
2246,[-1 -1 -1 -1  0  0  0 -1  0  0  0  0 -1  0 -1 -1]
2247,[-1 -1 -1 -1  0  0  0 -1  0  0  0  0 -1  0 -1  0]
2248,[-1 -1 -1 -1  0  0  0 -1  0  0  0  0 -1  0  0 -1]
2249,[-1 -1 -1 -1  0  0  0 -1  0  0  0  0 -1  0  0  0]
2250,[-1 -1 -1 -1  0  0  0 -1  0  0  0  0  0 -1 -1 -1]
2251,[-1 -1 -1 -1  0  0  0 -1  0  0  0  0  0 -1 -1  0]
2252,[-1 -1 -1 -1  0  0  0 -1  0  0  0  0  0 -1  0  0]
2253,[-1 -1 -1 -1  0  0  0 -1  0  0  0  0  0  0 -1 -1]
2254,[-1 -1 -1 -1  0  0  0 -1  0  0  0  0  0  0 -1  0]
2255,[-1 -1 -1 -1  0  0  0 -1  0  0  0  0  0  0  0 -1]
2256,[-1 -1 -1 -1  0  0  0 -1  0  0  0  0  0  0  0  0]
2257,[-1 -1 -1 -1  0  0  0  0 -1 -1 -1 -1 -1 -1 -1 -1]
2258,[-1 -1 -1 -1  0  0  0  0 -1 -1 -1 -1 -1 -1 -1  0]
2259,[-1 -1 -1 -1  0  0  0  0 -1 -1 -1 -1 -1 -1  0 -1]
2260,[-1 -1 -1 -1  0  0  0  0 -1 -1 -1 -1 -1 -1  0  0]
2261,[-1 -1 -1 -1  0  0  0  0 -1 -1 -1 -1 -1  0 -1 -1]
2262,[-1 -1 -1 -1  0  0  0  0 -1 -1 -1 -1 -1  0  0 -1]
2263,[-1 -1 -1 -1  0  0  0  0 -1 -1 -1 -1 -1  0  0  0]
2264,[-1 -1 -1 -1  0  0  0  0 -1 -1 -1 -1  0 -1 -1 -1]
2265,[-1 -1 -1 -1  0  0  0  0 -1 -1 -1 -1  0 -1 -1  0]
2266,[-1 -1 -1 -1  0  0  0  0 -1 -1 -1 -1  0 -1  0 -1]
2267,[-1 -1 -1 -1  0  0  0  0 -1 -1 -1 -1  0 -1  0  0]
2268,[-1 -1 -1 -1  0  0  0  0 -1 -1 -1 -1  0  0 -1 -1]
2269,[-1 -1 -1 -1  0  0  0  0 -1 -1 -1 -1  0  0 -1  0]
2270,[-1 -1 -1 -1  0  0  0  0 -1 -1 -1 -1  0  0  0 -1]
2271,[-1 -1 -1 -1  0  0  0  0 -1 -1 -1 -1  0  0  0  0]
2272,[-1 -1 -1 -1  0  0  0  0 -1 -1 -1  0 -1 -1 -1 -1]
2273,[-1 -1 -1 -1  0  0  0  0 -1 -1 -1  0 -1 -1 -1  0]
2274,[-1 -1 -1 -1  0  0  0  0 -1 -1 -1  0 -1 -1  0  0]
2275,[-1 -1 -1 -1  0  0  0  0 -1 -1 -1  0 -1  0  0 -1]
2276,[-1 -1 -1 -1  0  0  0  0 -1 -1 -1  0 -1  0  0  0]
2277,[-1 -1 -1 -1  0  0  0  0 -1 -1 -1  0  0 -1 -1 -1]
2278,[-1 -1 -1 -1  0  0  0  0 -1 -1 -1  0  0 -1 -1  0]
2279,[-1 -1 -1 -1  0  0  0  0 -1 -1 -1  0  0 -1  0  0]
2280,[-1 -1 -1 -1  0  0  0  0 -1 -1 -1  0  0  0 -1 -1]
2281,[-1 -1 -1 -1  0  0  0  0 -1 -1 -1  0  0  0 -1  0]
2282,[-1 -1 -1 -1  0  0  0  0 -1 -1 -1  0  0  0  0 -1]
2283,[-1 -1 -1 -1  0  0  0  0 -1 -1 -1  0  0  0  0  0]
2284,[-1 -1 -1 -1  0  0  0  0 -1 -1  0 -1 -1 -1 -1 -1]
2285,[-1 -1 -1 -1  0  0  0  0 -1 -1  0 -1 -1 -1 -1  0]
2286,[-1 -1 -1 -1  0  0  0  0 -1 -1  0 -1 -1 -1  0 -1]
2287,[-1 -1 -1 -1  0  0  0  0 -1 -1  0 -1 -1 -1  0  0]
2288,[-1 -1 -1 -1  0  0  0  0 -1 -1  0 -1 -1  0 -1  0]
2289,[-1 -1 -1 -1  0  0  0  0 -1 -1  0 -1  0  0 -1 -1]
2290,[-1 -1 -1 -1  0  0  0  0 -1 -1  0 -1  0  0  0  0]
2291,[-1 -1 -1 -1  0  0  0  0 -1 -1  0  0 -1 -1 -1 -1]
2292,[-1 -1 -1 -1  0  0  0  0 -1 -1  0  0 -1 -1 -1  0]
2293,[-1 -1 -1 -1  0  0  0  0 -1 -1  0  0 -1 -1  0 -1]
2294,[-1 -1 -1 -1  0  0  0  0 -1 -1  0  0 -1 -1  0  0]
2295,[-1 -1 -1 -1  0  0  0  0 -1 -1  0  0 -1  0  0 -1]
2296,[-1 -1 -1 -1  0  0  0  0 -1 -1  0  0 -1  0  0  0]
2297,[-1 -1 -1 -1  0  0  0  0 -1 -1  0  0  0 -1 -1 -1]
2298,[-1 -1 -1 -1  0  0  0  0 -1 -1  0  0  0 -1 -1  0]
2299,[-1 -1 -1 -1  0  0  0  0 -1 -1  0  0  0  0 -1 -1]
2300,[-1 -1 -1 -1  0  0  0  0 -1 -1  0  0  0  0  0 -1]
2301,[-1 -1 -1 -1  0  0  0  0 -1 -1  0  0  0  0  0  0]
2302,[-1 -1 -1 -1  0  0  0  0 -1  0 -1 -1 -1 -1 -1 -1]
2303,[-1 -1 -1 -1  0  0  0  0 -1  0 -1 -1 -1 -1  0 -1]
2304,[-1 -1 -1 -1  0  0  0  0 -1  0 -1 -1 -1  0 -1 -1]
2305,[-1 -1 -1 -1  0  0  0  0 -1  0 -1 -1 -1  0  0 -1]
2306,[-1 -1 -1 -1  0  0  0  0 -1  0 -1 -1  0 -1 -1 -1]
2307,[-1 -1 -1 -1  0  0  0  0 -1  0 -1 -1  0 -1 -1  0]
2308,[-1 -1 -1 -1  0  0  0  0 -1  0 -1 -1  0  0 -1  0]
2309,[-1 -1 -1 -1  0  0  0  0 -1  0 -1 -1  0  0  0  0]
2310,[-1 -1 -1 -1  0  0  0  0 -1  0 -1  0 -1 -1 -1 -1]
2311,[-1 -1 -1 -1  0  0  0  0 -1  0 -1  0 -1  0  0 -1]
2312,[-1 -1 -1 -1  0  0  0  0 -1  0 -1  0  0 -1 -1 -1]
2313,[-1 -1 -1 -1  0  0  0  0 -1  0 -1  0  0  0  0  0]
2314,[-1 -1 -1 -1  0  0  0  0 -1  0  0 -1 -1 -1 -1 -1]
2315,[-1 -1 -1 -1  0  0  0  0 -1  0  0 -1 -1 -1  0 -1]
2316,[-1 -1 -1 -1  0  0  0  0 -1  0  0 -1 -1 -1  0  0]
2317,[-1 -1 -1 -1  0  0  0  0 -1  0  0 -1 -1  0  0 -1]
2318,[-1 -1 -1 -1  0  0  0  0 -1  0  0 -1 -1  0  0  0]
2319,[-1 -1 -1 -1  0  0  0  0 -1  0  0 -1  0  0 -1 -1]
2320,[-1 -1 -1 -1  0  0  0  0 -1  0  0 -1  0  0  0 -1]
2321,[-1 -1 -1 -1  0  0  0  0 -1  0  0 -1  0  0  0  0]
2322,[-1 -1 -1 -1  0  0  0  0 -1  0  0  0 -1 -1 -1 -1]
2323,[-1 -1 -1 -1  0  0  0  0 -1  0  0  0 -1 -1 -1  0]
2324,[-1 -1 -1 -1  0  0  0  0 -1  0  0  0 -1 -1  0 -1]
2325,[-1 -1 -1 -1  0  0  0  0 -1  0  0  0 -1 -1  0  0]
2326,[-1 -1 -1 -1  0  0  0  0 -1  0  0  0 -1  0 -1 -1]
2327,[-1 -1 -1 -1  0  0  0  0 -1  0  0  0 -1  0 -1  0]
2328,[-1 -1 -1 -1  0  0  0  0 -1  0  0  0 -1  0  0 -1]
2329,[-1 -1 -1 -1  0  0  0  0 -1  0  0  0 -1  0  0  0]
2330,[-1 -1 -1 -1  0  0  0  0 -1  0  0  0  0 -1 -1  0]
2331,[-1 -1 -1 -1  0  0  0  0 -1  0  0  0  0 -1  0 -1]
2332,[-1 -1 -1 -1  0  0  0  0 -1  0  0  0  0  0 -1 -1]
2333,[-1 -1 -1 -1  0  0  0  0 -1  0  0  0  0  0 -1  0]
2334,[-1 -1 -1 -1  0  0  0  0 -1  0  0  0  0  0  0 -1]
2335,[-1 -1 -1 -1  0  0  0  0 -1  0  0  0  0  0  0  0]
2336,[-1 -1 -1 -1  0  0  0  0  0 -1 -1 -1 -1 -1 -1 -1]
2337,[-1 -1 -1 -1  0  0  0  0  0 -1 -1 -1 -1 -1 -1  0]
2338,[-1 -1 -1 -1  0  0  0  0  0 -1 -1 -1 -1 -1  0  0]
2339,[-1 -1 -1 -1  0  0  0  0  0 -1 -1 -1 -1  0 -1 -1]
2340,[-1 -1 -1 -1  0  0  0  0  0 -1 -1 -1 -1  0  0  0]
2341,[-1 -1 -1 -1  0  0  0  0  0 -1 -1 -1  0 -1 -1 -1]
2342,[-1 -1 -1 -1  0  0  0  0  0 -1 -1 -1  0 -1 -1  0]
2343,[-1 -1 -1 -1  0  0  0  0  0 -1 -1 -1  0 -1  0 -1]
2344,[-1 -1 -1 -1  0  0  0  0  0 -1 -1 -1  0 -1  0  0]
2345,[-1 -1 -1 -1  0  0  0  0  0 -1 -1 -1  0  0  0  0]
2346,[-1 -1 -1 -1  0  0  0  0  0 -1 -1  0 -1 -1 -1 -1]
2347,[-1 -1 -1 -1  0  0  0  0  0 -1 -1  0 -1 -1 -1  0]
2348,[-1 -1 -1 -1  0  0  0  0  0 -1 -1  0 -1 -1  0  0]
2349,[-1 -1 -1 -1  0  0  0  0  0 -1 -1  0 -1  0 -1 -1]
2350,[-1 -1 -1 -1  0  0  0  0  0 -1 -1  0  0 -1 -1 -1]
2351,[-1 -1 -1 -1  0  0  0  0  0 -1 -1  0  0 -1 -1  0]
2352,[-1 -1 -1 -1  0  0  0  0  0 -1 -1  0  0 -1  0  0]
